No.,Time,Source,Destination,Protocol,Length,Info,Label,Dst_Port,Service_Name,Risk_Level,Risk_Score,Is_High_Risk,Time_Diff,Bytes_Per_Sec
39659,300.325336,10.5.0.1,10.5.1.26,ICMP,164,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,21.612216999999987,7.588265524700573
39660,300.325336,10.5.0.1,10.5.1.26,ICMP,72,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,720000.0
39661,300.325336,10.5.0.1,10.5.1.26,ICMP,94,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,940000.0
39664,300.340856,10.5.0.1,10.5.1.26,ICMP,72,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.015519999999980882,4609.4750320158855
39665,300.340856,10.5.0.1,10.5.1.26,ICMP,82,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,820000.0
48192,325.331446,10.5.0.1,10.5.1.26,ICMP,72,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,24.990590000000054,2.881072911552256
48193,325.331446,10.5.0.1,10.5.1.26,ICMP,82,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,820000.0
48194,325.335427,10.5.0.1,10.5.1.26,ICMP,72,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.003980999999953383,17642.73462406823
48195,325.335427,10.5.0.1,10.5.1.26,ICMP,94,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,940000.0
48196,325.335427,10.5.0.1,10.5.1.26,ICMP,164,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,1640000.0
49709,331.655083,10.5.0.1,255.255.255.255,MNDP,152,5678  >  5678 Len=110,0,5678,Dinamik/Gecici Port,Orta,40.0,0,6.319656000000009,24.051561484335753
49896,337.286893,10.5.0.1,255.255.255.255,DHCP,342,DHCP Offer    - Transaction ID 0x9d605e11,0,67,Dinamik/Gecici Port,Orta,40.0,0,5.63181000000003,60.72540221700954
49901,337.386458,10.5.0.1,255.255.255.255,DHCP,342,DHCP ACK      - Transaction ID 0x9d605e11,0,67,Dinamik/Gecici Port,Orta,40.0,0,0.09956499999998414,3431.4955099589065
52312,349.233269,10.5.0.1,10.5.1.26,ICMP,72,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,11.846811000000002,6.0775336288083865
52314,349.268695,10.5.0.1,10.5.1.26,ICMP,164,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.035425999999972646,4616.337330409454
52315,349.268695,10.5.0.1,10.5.1.26,ICMP,94,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,940000.0
52316,349.268695,10.5.0.1,10.5.1.26,ICMP,72,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,720000.0
52317,349.268695,10.5.0.1,10.5.1.26,ICMP,82,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,820000.0
52464,352.155605,10.5.0.1,10.5.1.26,ICMP,120,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,2.8869100000000003,41.56549509700346
57393,373.173865,10.5.0.1,10.5.1.26,ICMP,72,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,21.018259999999998,3.425576495977803
57394,373.173865,10.5.0.1,10.5.1.26,ICMP,72,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,720000.0
57395,373.173865,10.5.0.1,10.5.1.26,ICMP,82,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,820000.0
57396,373.174165,10.5.0.1,10.5.1.26,ICMP,94,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0003000000000383807,234999.99997745137
57397,373.174165,10.5.0.1,10.5.1.26,ICMP,164,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,1640000.0
58436,391.652346,10.5.0.1,255.255.255.255,MNDP,152,5678  >  5678 Len=110,0,5678,Dinamik/Gecici Port,Orta,40.0,0,18.478181000000006,8.225873391577926
58817,397.183854,10.5.0.1,10.5.1.26,ICMP,72,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,5.531507999999974,13.01610670893533
58819,397.183854,10.5.0.1,10.5.1.26,ICMP,82,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,820000.0
58831,397.196225,10.5.0.1,10.5.1.26,ICMP,72,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.012371000000030108,5773.394274703406
58832,397.196225,10.5.0.1,10.5.1.26,ICMP,94,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,940000.0
58833,397.196225,10.5.0.1,10.5.1.26,ICMP,164,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,1640000.0
60482,419.387507,10.5.0.1,10.5.1.26,ICMP,72,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,22.191282,3.244502753366149
60483,419.387507,10.5.0.1,10.5.1.26,ICMP,82,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,820000.0
60484,419.387507,10.5.0.1,10.5.1.26,ICMP,72,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,720000.0
60485,419.387507,10.5.0.1,10.5.1.26,ICMP,94,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,940000.0
60486,419.387507,10.5.0.1,10.5.1.26,ICMP,164,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,1640000.0
61140,427.401228,10.5.0.1,255.255.255.255,DHCP,342,DHCP ACK      - Transaction ID 0x50cadbfd,0,67,Dinamik/Gecici Port,Orta,40.0,0,8.013720999999975,42.676271406611285
61781,438.159135,10.5.0.1,255.255.255.255,DHCP,342,DHCP ACK      - Transaction ID 0xdd664649,0,67,Dinamik/Gecici Port,Orta,40.0,0,10.757906999999989,31.790274908726158
62144,444.22406,10.5.0.1,10.5.1.26,ICMP,72,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,6.0649250000000166,11.871344306082795
62145,444.22406,10.5.0.1,10.5.1.26,ICMP,94,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,940000.0
62146,444.226692,10.5.0.1,10.5.1.26,ICMP,164,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.002632000000005519,60029.28257674551
62147,444.226692,10.5.0.1,10.5.1.26,ICMP,72,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,720000.0
62148,444.226692,10.5.0.1,10.5.1.26,ICMP,82,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,820000.0
62531,451.667544,10.5.0.1,255.255.255.255,MNDP,152,5678  >  5678 Len=110,0,5678,Dinamik/Gecici Port,Orta,40.0,0,7.440852000000007,20.427493686291736
63038,465.583123,10.5.0.1,10.5.1.26,ICMP,72,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,13.91557899999998,5.174019895112564
63042,465.584119,10.5.0.1,10.5.1.26,ICMP,82,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0009959999999864522,74817.51824910002
63043,465.58767,10.5.0.1,10.5.1.26,ICMP,72,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.003551000000015847,19720.624486356475
63044,465.58767,10.5.0.1,10.5.1.26,ICMP,94,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,940000.0
63045,465.58767,10.5.0.1,10.5.1.26,ICMP,164,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,1640000.0
66822,492.277501,10.5.0.1,10.5.1.26,ICMP,72,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,26.68983099999997,2.6976465394384155
66823,492.277501,10.5.0.1,10.5.1.26,ICMP,82,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,820000.0
66824,492.278374,10.5.0.1,10.5.1.26,ICMP,72,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0008730000000127802,73997.94450056966
66825,492.278374,10.5.0.1,10.5.1.26,ICMP,94,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,940000.0
66826,492.278374,10.5.0.1,10.5.1.26,ICMP,164,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,1640000.0
69410,511.674893,10.5.0.1,255.255.255.255,MNDP,152,5678  >  5678 Len=110,0,5678,Dinamik/Gecici Port,Orta,40.0,0,19.396519000000012,7.836417264266515
69516,517.097016,10.5.0.1,10.5.1.26,ICMP,72,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,5.422123000000056,13.27868661986039
69517,517.097016,10.5.0.1,10.5.1.26,ICMP,94,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,940000.0
69518,517.097016,10.5.0.1,10.5.1.26,ICMP,164,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,1640000.0
69519,517.097016,10.5.0.1,10.5.1.26,ICMP,72,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,720000.0
69520,517.097016,10.5.0.1,10.5.1.26,ICMP,82,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,820000.0
69527,517.818836,10.5.0.1,255.255.255.255,DHCP,342,DHCP ACK      - Transaction ID 0x702723ae,0,67,Dinamik/Gecici Port,Orta,40.0,0,0.7218199999999797,473.7367021276729
69640,519.350164,10.5.0.1,255.255.255.255,DHCP,342,DHCP ACK      - Transaction ID 0x702723ae,0,67,Dinamik/Gecici Port,Orta,40.0,0,1.5313279999999168,223.32097885112364
70113,523.238492,10.5.0.1,255.255.255.255,DHCP,342,DHCP ACK      - Transaction ID 0x702723ae,0,67,Dinamik/Gecici Port,Orta,40.0,0,3.8883280000000013,87.95328086311483
70478,528.572266,10.5.0.1,255.255.255.255,DHCP,342,DHCP ACK      - Transaction ID 0x3b60b087,0,67,Dinamik/Gecici Port,Orta,40.0,0,5.333774000000062,64.11849998706306
70511,530.513711,10.5.0.1,255.255.255.255,DHCP,342,DHCP ACK      - Transaction ID 0x3b60b087,0,67,Dinamik/Gecici Port,Orta,40.0,0,1.9414449999999306,176.14837667940338
70567,534.513214,10.5.0.1,255.255.255.255,DHCP,342,DHCP ACK      - Transaction ID 0x3b60b087,0,67,Dinamik/Gecici Port,Orta,40.0,0,3.9995030000000042,85.5084867173066
71283,538.643631,10.5.0.1,10.5.1.26,ICMP,72,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,4.1304170000000795,17.431231974108474
71284,538.643631,10.5.0.1,10.5.1.26,ICMP,94,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,940000.0
71285,538.648658,10.5.0.1,10.5.1.26,ICMP,164,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.005026999999927284,31987.517066964305
71286,538.648658,10.5.0.1,10.5.1.26,ICMP,72,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,720000.0
71287,538.648658,10.5.0.1,10.5.1.26,ICMP,82,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,820000.0
54,3.994207,10.5.0.108,255.255.255.255,MNDP,189,5678  >  5678 Len=147,1,5678,Dinamik/Gecici Port,Orta,40.0,0,0.0,1890000.0
43,5.202295,10.5.0.108,255.255.255.255,MNDP,189,5678  >  5678 Len=147,0,5678,Dinamik/Gecici Port,Orta,40.0,0,1.2080880000000005,156.4326081702516
1385,33.988492,10.5.0.108,255.255.255.255,MNDP,189,5678  >  5678 Len=147,1,5678,Dinamik/Gecici Port,Orta,40.0,0,28.786197,6.565623914739711
967,35.195493,10.5.0.108,255.255.255.255,MNDP,189,5678  >  5678 Len=147,0,5678,Dinamik/Gecici Port,Orta,40.0,0,1.2070009999999982,156.57347645308909
2150,64.003537,10.5.0.108,255.255.255.255,MNDP,189,5678  >  5678 Len=147,1,5678,Dinamik/Gecici Port,Orta,40.0,0,28.808043999999995,6.560644795443956
4034,94.005692,10.5.0.108,255.255.255.255,MNDP,189,5678  >  5678 Len=147,1,5678,Dinamik/Gecici Port,Orta,40.0,0,30.002155000000002,6.299526485592499
17460,95.214991,10.5.0.108,255.255.255.255,MNDP,189,5678  >  5678 Len=147,0,5678,Dinamik/Gecici Port,Orta,40.0,0,1.2092990000000015,156.27596847690447
22715,125.209904,10.5.0.108,255.255.255.255,MNDP,189,5678  >  5678 Len=147,0,5678,Dinamik/Gecici Port,Orta,40.0,0,29.994912999999997,6.301047444120128
29329,155.2178,10.5.0.108,255.255.255.255,MNDP,189,5678  >  5678 Len=147,0,5678,Dinamik/Gecici Port,Orta,40.0,0,30.007896000000017,6.298321287432853
32285,189.499726,10.5.0.108,10.5.1.26,ICMP,66,"Echo (ping) reply    id=0xd667, seq=0/0, ttl=64 (request in 32275)",0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,34.281926,1.9252071041542294
32326,190.116471,10.5.0.108,10.5.1.26,ICMP,120,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.6167449999999803,194.53833621088577
34488,215.22234,10.5.0.108,255.255.255.255,MNDP,189,5678  >  5678 Len=147,0,5678,Dinamik/Gecici Port,Orta,40.0,0,25.105869000000013,7.528090232247156
35878,245.230396,10.5.0.108,255.255.255.255,MNDP,189,5678  >  5678 Len=147,0,5678,Dinamik/Gecici Port,Orta,40.0,0,30.00805600000001,6.298287705515792
38897,275.231493,10.5.0.108,255.255.255.255,MNDP,189,5678  >  5678 Len=147,0,5678,Dinamik/Gecici Port,Orta,40.0,0,30.001096999999987,6.299748640029265
40701,305.226711,10.5.0.108,255.255.255.255,MNDP,189,5678  >  5678 Len=147,0,5678,Dinamik/Gecici Port,Orta,40.0,0,29.995218000000023,6.300983373471815
49855,335.238407,10.5.0.108,255.255.255.255,MNDP,189,5678  >  5678 Len=147,0,5678,Dinamik/Gecici Port,Orta,40.0,0,30.011695999999972,6.297523813636484
52463,352.155605,10.5.0.108,10.5.1.26,ICMP,120,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,16.917197999999985,7.093331334590199
56038,365.24209,10.5.0.108,255.255.255.255,MNDP,189,5678  >  5678 Len=147,0,5678,Dinamik/Gecici Port,Orta,40.0,0,13.086485000000039,14.442270462462089
60950,425.242899,10.5.0.108,255.255.255.255,MNDP,189,5678  >  5678 Len=147,0,5678,Dinamik/Gecici Port,Orta,40.0,0,60.000809000000004,3.1499522782229845
62706,455.25254,10.5.0.108,255.255.255.255,MNDP,189,5678  >  5678 Len=147,0,5678,Dinamik/Gecici Port,Orta,40.0,0,30.009640999999988,6.297955053993971
71393,545.258461,10.5.0.108,255.255.255.255,MNDP,189,5678  >  5678 Len=147,0,5678,Dinamik/Gecici Port,Orta,40.0,0,90.005921,2.099859519398152
1221,24.363548,10.5.0.11,255.255.255.255,MNDP,209,5678  >  5678 Len=167,1,5678,Dinamik/Gecici Port,Orta,40.0,0,0.0,2090000.0
668,25.574122,10.5.0.11,255.255.255.255,MNDP,209,5678  >  5678 Len=167,0,5678,Dinamik/Gecici Port,Orta,40.0,0,1.2105739999999976,172.63111291726793
1975,54.374662,10.5.0.11,255.255.255.255,MNDP,209,5678  >  5678 Len=167,1,5678,Dinamik/Gecici Port,Orta,40.0,0,28.80054,7.256783182595942
2818,84.377868,10.5.0.11,255.255.255.255,MNDP,209,5678  >  5678 Len=167,1,5678,Dinamik/Gecici Port,Orta,40.0,0,30.003206000000006,6.965899024594155
9457,85.586016,10.5.0.11,255.255.255.255,MNDP,209,5678  >  5678 Len=167,0,5678,Dinamik/Gecici Port,Orta,40.0,0,1.2081479999999942,172.97773304818298
20806,115.590387,10.5.0.11,255.255.255.255,MNDP,209,5678  >  5678 Len=167,0,5678,Dinamik/Gecici Port,Orta,40.0,0,30.004371000000006,6.965628555824229
25733,145.59322,10.5.0.11,255.255.255.255,MNDP,209,5678  >  5678 Len=167,0,5678,Dinamik/Gecici Port,Orta,40.0,0,30.002832999999995,6.965985625472017
30713,175.59603,10.5.0.11,255.255.255.255,MNDP,209,5678  >  5678 Len=167,0,5678,Dinamik/Gecici Port,Orta,40.0,0,30.00281000000001,6.965990965543006
32284,189.499726,10.5.0.11,10.5.1.26,ICMP,66,"Echo (ping) reply    id=0xd667, seq=0/0, ttl=64 (request in 32273)",0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,13.903695999999997,4.746905089804253
32323,190.079227,10.5.0.11,10.5.1.26,ICMP,120,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.5795009999999934,207.03898026401157
34044,205.594472,10.5.0.11,255.255.255.255,MNDP,209,5678  >  5678 Len=167,0,5678,Dinamik/Gecici Port,Orta,40.0,0,15.515244999999993,13.470535137955366
35520,235.60316,10.5.0.11,255.255.255.255,MNDP,209,5678  >  5678 Len=167,0,5678,Dinamik/Gecici Port,Orta,40.0,0,30.008688000000006,6.964626495411943
38697,265.606812,10.5.0.11,255.255.255.255,MNDP,209,5678  >  5678 Len=167,0,5678,Dinamik/Gecici Port,Orta,40.0,0,30.003651999999988,6.965795477845574
39588,295.606591,10.5.0.11,255.255.255.255,MNDP,209,5678  >  5678 Len=167,0,5678,Dinamik/Gecici Port,Orta,40.0,0,29.99977899999999,6.9666947656688905
48198,325.612707,10.5.0.11,255.255.255.255,MNDP,209,5678  >  5678 Len=167,0,5678,Dinamik/Gecici Port,Orta,40.0,0,30.00611600000002,6.9652234723631885
52465,352.155605,10.5.0.11,10.5.1.26,ICMP,120,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,26.54289799999998,4.520966320383255
52968,355.610389,10.5.0.11,255.255.255.255,MNDP,209,5678  >  5678 Len=167,0,5678,Dinamik/Gecici Port,Orta,40.0,0,3.454784000000018,60.494071580984745
58022,385.619998,10.5.0.11,255.255.255.255,MNDP,209,5678  >  5678 Len=167,0,5678,Dinamik/Gecici Port,Orta,40.0,0,30.00960900000001,6.964412750553493
60154,415.516355,10.5.0.11,255.255.255.255,MNDP,209,5678  >  5678 Len=167,0,5678,Dinamik/Gecici Port,Orta,40.0,0,29.896356999999966,6.990794929312201
62197,445.521118,10.5.0.11,255.255.255.255,MNDP,209,5678  >  5678 Len=167,0,5678,Dinamik/Gecici Port,Orta,40.0,0,30.004763000000025,6.965537553029315
64165,475.529977,10.5.0.11,255.255.255.255,MNDP,209,5678  >  5678 Len=167,0,5678,Dinamik/Gecici Port,Orta,40.0,0,30.008858999999973,6.964586808892644
68701,505.528182,10.5.0.11,255.255.255.255,MNDP,209,5678  >  5678 Len=167,0,5678,Dinamik/Gecici Port,Orta,40.0,0,29.99820500000004,6.967060305573922
70760,535.534891,10.5.0.11,255.255.255.255,MNDP,209,5678  >  5678 Len=167,0,5678,Dinamik/Gecici Port,Orta,40.0,0,30.006709,6.965085824354066
1235,26.623828,10.5.0.123,255.255.255.255,MNDP,189,5678  >  5678 Len=147,1,5678,Dinamik/Gecici Port,Orta,40.0,0,0.0,1890000.0
735,27.832128,10.5.0.123,255.255.255.255,MNDP,189,5678  >  5678 Len=147,0,5678,Dinamik/Gecici Port,Orta,40.0,0,1.2083000000000013,156.40516385302863
2018,56.62864,10.5.0.123,255.255.255.255,MNDP,189,5678  >  5678 Len=147,1,5678,Dinamik/Gecici Port,Orta,40.0,0,28.796511999999996,6.5632720960368545
3179,57.834554,10.5.0.123,255.255.255.255,MNDP,189,5678  >  5678 Len=147,0,5678,Dinamik/Gecici Port,Orta,40.0,0,1.205914,156.7145986696672
2848,86.633357,10.5.0.123,255.255.255.255,MNDP,189,5678  >  5678 Len=147,1,5678,Dinamik/Gecici Port,Orta,40.0,0,28.798803000000007,6.562749976969608
11350,87.838743,10.5.0.123,255.255.255.255,MNDP,189,5678  >  5678 Len=147,0,5678,Dinamik/Gecici Port,Orta,40.0,0,1.20538599999999,156.7832392910424
21307,117.844999,10.5.0.123,255.255.255.255,MNDP,189,5678  >  5678 Len=147,0,5678,Dinamik/Gecici Port,Orta,40.0,0,30.006256000000008,6.298665522731249
27342,147.844993,10.5.0.123,255.255.255.255,MNDP,189,5678  >  5678 Len=147,0,5678,Dinamik/Gecici Port,Orta,40.0,0,29.999993999999987,6.299980260061854
30732,177.841922,10.5.0.123,255.255.255.255,MNDP,189,5678  >  5678 Len=147,0,5678,Dinamik/Gecici Port,Orta,40.0,0,29.996929000000023,6.300623971794002
32286,189.499726,10.5.0.123,10.5.1.26,ICMP,66,"Echo (ping) reply    id=0xd667, seq=0/0, ttl=64 (request in 32283)",0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,11.657803999999999,5.661395050087907
32328,190.154031,10.5.0.123,10.5.1.26,ICMP,120,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.6543049999999937,183.37268205469266
34137,207.846584,10.5.0.123,255.255.255.255,MNDP,189,5678  >  5678 Len=147,0,5678,Dinamik/Gecici Port,Orta,40.0,0,17.692553000000004,10.682400203067338
35588,237.856458,10.5.0.123,255.255.255.255,MNDP,189,5678  >  5678 Len=147,0,5678,Dinamik/Gecici Port,Orta,40.0,0,30.009873999999996,6.297906156133291
38747,267.851659,10.5.0.123,255.255.255.255,MNDP,189,5678  >  5678 Len=147,0,5678,Dinamik/Gecici Port,Orta,40.0,0,29.99520099999998,6.300986944588425
39628,297.853688,10.5.0.123,255.255.255.255,MNDP,189,5678  >  5678 Len=147,0,5678,Dinamik/Gecici Port,Orta,40.0,0,30.002028999999993,6.299552941726237
48668,327.858341,10.5.0.123,255.255.255.255,MNDP,189,5678  >  5678 Len=147,0,5678,Dinamik/Gecici Port,Orta,40.0,0,30.00465300000002,6.2990020281120085
52462,352.155605,10.5.0.123,10.5.1.26,ICMP,120,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,24.297263999999984,4.938807353752451
53853,357.863496,10.5.0.123,255.255.255.255,MNDP,189,5678  >  5678 Len=147,0,5678,Dinamik/Gecici Port,Orta,40.0,0,5.707891000000018,33.11147477282277
58137,387.873639,10.5.0.123,255.255.255.255,MNDP,189,5678  >  5678 Len=147,0,5678,Dinamik/Gecici Port,Orta,40.0,0,30.010143000000028,6.297849704182663
62336,447.881044,10.5.0.123,255.255.255.255,MNDP,189,5678  >  5678 Len=147,0,5678,Dinamik/Gecici Port,Orta,40.0,0,60.00740499999995,3.1496060367782355
64468,477.882779,10.5.0.123,255.255.255.255,MNDP,189,5678  >  5678 Len=147,0,5678,Dinamik/Gecici Port,Orta,40.0,0,30.001735000000053,6.299614673569122
68745,507.886133,10.5.0.123,255.255.255.255,MNDP,189,5678  >  5678 Len=147,0,5678,Dinamik/Gecici Port,Orta,40.0,0,30.003353999999945,6.2992747435012095
70806,537.885691,10.5.0.123,255.255.255.255,MNDP,189,5678  >  5678 Len=147,0,5678,Dinamik/Gecici Port,Orta,40.0,0,29.99955799999998,6.300071820818761
32536,194.041758,10.5.0.125,10.5.1.26,ICMP,66,"Echo (ping) reply    id=0x167a, seq=0/0, ttl=64 (request in 32534)",0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,660000.0
32552,194.334894,10.5.0.125,10.5.1.26,TCP,66,"62078  >  27121 [SYN, ACK] Seq=0 Ack=1 Win=0 Len=0 MSS=1460 WS=32 SACK_PERM",0,27121,Dinamik/Gecici Port,Orta,40.0,0,0.29313600000000406,225.07468387237273
32553,194.334894,10.5.0.125,10.5.1.26,ICMP,70,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,0.0,700000.0
32562,194.339009,10.5.0.125,10.5.1.26,TCP,54,[TCP Window Update] 62078  >  27121 [ACK] Seq=1 Ack=1 Win=262144 Len=0,0,27121,Dinamik/Gecici Port,Orta,40.0,0,0.004115000000012969,12811.387900316451
32565,194.351974,10.5.0.125,10.5.1.26,TCP,54,62078  >  27121 [ACK] Seq=1 Ack=2 Win=262144 Len=0,0,27121,Dinamik/Gecici Port,Orta,40.0,0,0.012965000000008331,4133.180252580602
32566,194.36717,10.5.0.125,10.5.1.26,TCP,54,"62078  >  27121 [FIN, ACK] Seq=1 Ack=2 Win=262144 Len=0",0,27121,Dinamik/Gecici Port,Orta,40.0,0,0.015195999999974674,3530.334728039318
52507,352.297237,10.5.0.125,10.5.1.26,ICMP,70,Destination unreachable (Port unreachable),0,0,Bilinmeyen/ICMP,Dusuk,5.0,0,157.930067,0.4432338756407444
532,20.152663,10.5.0.129,239.255.255.250,SSDP,212,M-SEARCH * HTTP/1.1 ,0,1900,Dinamik/Gecici Port,Orta,40.0,0,0.0,2120000.0
533,20.152663,10.5.0.129,239.255.255.250,SSDP,212,M-SEARCH * HTTP/1.1 ,0,1900,Dinamik/Gecici Port,Orta,40.0,0,0.0,2120000.0
542,20.969477,10.5.0.129,239.255.255.250,SSDP,212,M-SEARCH * HTTP/1.1 ,0,1900,Dinamik/Gecici Port,Orta,40.0,0,0.8168140000000008,259.51324129590114
594,21.985403,10.5.0.129,239.255.255.250,SSDP,212,M-SEARCH * HTTP/1.1 ,0,1900,Dinamik/Gecici Port,Orta,40.0,0,1.0159260000000003,208.65607769879898
595,21.985403,10.5.0.129,239.255.255.250,SSDP,212,M-SEARCH * HTTP/1.1 ,0,1900,Dinamik/Gecici Port,Orta,40.0,0,0.0,2120000.0
633,23.019046,10.5.0.129,239.255.255.250,SSDP,212,M-SEARCH * HTTP/1.1 ,0,1900,Dinamik/Gecici Port,Orta,40.0,0,1.0336429999999979,205.07998603134476
